Name,Type,Threshold,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49
List_612,meanList,-54.99224415,66,84,58,76,59,58,38,60,2,32,2,90,62,17,41,30,65,21,89,15,94,24,28,90,36,98,85,91,42,99,82,58,57,81,28,53,90,,,,,,,,,,,,,
List_613,meanList,-37.57051362,94,40,50,1,65,18,53,19,85,7,39,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_614,meanList,10.09843422,84,44,59,42,20,99,84,33,62,9,59,34,33,84,73,14,87,22,62,74,93,33,24,83,30,91,53,79,86,20,100,12,41,3,36,47,84,46,90,72,24,53,67,37,30,11,,,,
List_615,sumList,-0.322776656,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_616,sumList,-133.160182,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_617,stdList,2.757563856,53,4,6,22,19,17,81,44,53,29,32,26,45,1,10,87,7,99,65,65,9,77,40,33,85,39,15,4,72,7,50,53,22,47,36,2,13,7,63,34,6,18,,,,,,,,
List_618,sumList,4970.209864,10,91,100,56,41,56,74,95,7,9,51,53,9,69,54,44,22,63,71,96,89,21,76,22,64,50,60,26,79,52,66,37,91,12,28,63,45,6,69,,,,,,,,,,,
List_619,stdList,6184.342163,97,13,97,39,39,7,32,2,98,74,86,94,64,62,7,58,97,40,47,97,88,26,33,94,30,19,18,83,11,19,92,71,43,99,43,25,11,96,78,67,73,80,79,66,42,60,,,,
List_620,stdList,-5.446515591,74,25,1,12,25,68,5,47,62,50,40,61,24,33,28,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_621,meanList,-54.07016261,58,42,72,43,14,95,53,3,23,67,55,19,61,27,20,64,13,39,82,10,15,53,47,79,51,94,4,5,,,,,,,,,,,,,,,,,,,,,,
List_622,sumList,93.55078815,84,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_623,stdList,41.67552304,24,16,1,39,64,31,92,5,46,35,62,48,77,58,14,26,81,48,65,31,17,69,50,93,56,75,74,24,13,61,100,68,54,61,81,37,56,24,63,69,46,54,,,,,,,,
List_624,meanList,32.00651759,76,59,62,66,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_625,stdList,780.7734561,35,54,91,99,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_626,meanList,-31.80557496,19,43,79,26,31,66,100,67,58,55,60,97,17,65,36,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_627,stdList,59.836353,33,92,95,78,66,27,89,32,32,50,5,5,92,83,71,88,18,63,37,95,31,32,30,1,42,29,59,10,90,95,,,,,,,,,,,,,,,,,,,,
List_628,stdList,2.346964743,26,85,56,66,83,28,43,67,64,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_629,stdList,11.62449151,6,22,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_630,sumList,70.01865768,16,95,49,54,83,24,98,35,37,73,29,32,12,55,77,69,37,41,49,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_631,sumList,-534.9809739,54,83,76,25,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_632,meanList,-0.37723445,36,56,36,7,52,19,55,82,7,57,58,52,1,29,1,25,48,93,78,20,31,53,37,43,51,72,62,21,81,31,85,28,22,69,54,1,49,26,34,92,,,,,,,,,,
List_633,meanList,42.26830011,27,80,19,52,45,27,52,13,81,27,1,20,89,21,59,62,32,91,13,54,43,58,82,16,93,81,60,99,78,88,57,7,71,58,9,49,40,22,29,25,43,55,62,26,70,14,4,4,49,
List_634,stdList,-10.96623395,37,18,87,98,57,55,28,12,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_635,meanList,5033.220542,100,18,46,93,66,51,71,42,88,72,40,25,16,17,38,76,42,87,96,49,96,4,71,3,66,39,95,45,51,42,5,1,88,27,57,6,9,28,84,98,48,64,41,10,2,81,65,41,43,71
List_636,meanList,-53.66608645,15,81,19,8,45,94,93,30,39,5,41,1,65,69,78,96,6,81,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_637,sumList,732.0747955,13,95,31,15,53,20,25,84,37,90,90,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_638,sumList,240.4748085,79,26,74,9,13,37,50,65,43,59,65,86,22,86,39,42,49,90,48,33,12,73,2,35,51,98,,,,,,,,,,,,,,,,,,,,,,,,
List_639,stdList,41.97160743,48,9,86,79,61,92,28,96,57,88,2,54,63,97,78,49,26,17,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_640,stdList,86.91965667,35,55,77,91,46,58,81,63,50,12,82,89,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_641,meanList,-8.894155046,89,13,11,70,66,92,51,14,29,98,83,81,11,45,92,95,96,6,48,69,1,60,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_642,meanList,1.645122926,99,86,30,32,41,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_643,meanList,-5.883947133,3,88,95,43,8,88,69,63,8,67,8,74,56,35,11,63,13,11,92,10,45,66,15,93,71,57,98,91,90,91,5,36,40,55,14,41,54,,,,,,,,,,,,,
List_644,sumList,-103.6133865,48,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_645,stdList,2640.916675,77,46,41,88,86,30,28,40,38,96,34,47,57,67,12,24,84,39,86,36,12,69,72,53,36,68,30,20,58,62,11,13,13,39,9,63,94,27,30,64,7,,,,,,,,,
List_646,meanList,28.04799131,1,75,88,17,25,49,65,87,54,33,100,77,93,26,55,34,99,24,35,91,48,15,54,44,60,59,17,71,57,77,56,37,49,66,62,28,38,43,43,66,48,81,,,,,,,,
List_647,stdList,717.5634736,7,67,55,77,93,8,72,74,29,59,13,4,6,94,56,57,81,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_648,stdList,-39.44892162,91,8,91,77,91,13,77,5,98,23,85,52,51,35,36,68,36,21,86,71,69,78,2,83,60,22,84,82,61,34,17,49,56,42,69,6,55,32,63,4,95,28,,,,,,,,
List_649,stdList,-15.04516101,72,63,12,18,82,92,34,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_650,stdList,-26.81330646,81,45,13,37,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_651,meanList,43.71428749,4,86,39,43,18,93,16,7,76,39,50,94,89,44,66,95,16,84,44,34,71,5,47,89,55,45,27,21,80,74,19,23,33,52,32,62,54,58,5,78,84,51,75,75,19,83,75,38,5,
List_652,sumList,903.1970183,6,58,10,100,92,65,47,82,59,85,90,16,96,46,4,72,79,95,47,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_653,stdList,2295.86834,79,90,67,65,82,32,9,89,63,62,7,41,63,27,72,88,31,58,32,14,39,12,23,73,59,22,51,97,5,37,7,29,30,9,59,75,75,82,55,34,7,15,13,40,53,30,26,73,,
List_654,sumList,2603.594948,37,1,28,86,33,87,90,92,42,51,73,95,53,46,25,52,83,30,59,2,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_655,meanList,14.10000358,38,96,73,32,1,10,88,14,53,39,75,97,64,55,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_656,meanList,67.3309862,89,50,82,10,43,14,25,72,51,98,16,97,25,86,15,27,61,2,58,58,12,94,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_657,meanList,49.50088735,67,51,76,56,88,86,98,29,1,87,94,4,33,16,1,91,86,19,59,13,97,80,84,77,8,86,20,87,92,75,76,39,,,,,,,,,,,,,,,,,,
List_658,stdList,278.8822846,56,5,85,16,32,100,12,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_659,meanList,16.12121719,9,72,54,94,69,41,88,92,6,34,16,100,71,75,40,65,1,50,51,50,57,61,31,77,93,67,81,1,85,43,44,15,20,99,100,15,35,57,37,,,,,,,,,,,
List_660,sumList,5.886877162,51,80,69,58,41,39,64,14,49,45,5,75,69,47,18,75,21,93,59,92,54,77,80,78,96,31,32,97,,,,,,,,,,,,,,,,,,,,,,
List_661,stdList,-26.41296483,18,31,54,43,20,99,49,71,70,31,96,22,53,74,96,4,39,90,83,44,37,57,40,68,12,28,80,20,98,76,48,38,7,40,,,,,,,,,,,,,,,,
List_662,meanList,27.49158184,75,36,1,74,14,32,99,50,76,64,86,20,38,57,73,71,4,99,37,9,90,97,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_663,stdList,9.455620129,16,15,43,63,99,90,75,58,84,19,57,83,39,63,40,50,67,24,1,69,76,61,36,66,56,68,25,73,69,19,75,52,24,55,68,4,78,57,25,25,63,86,81,36,54,16,100,,,
List_664,sumList,-20.57885596,77,30,82,85,83,14,55,52,62,35,50,46,23,37,34,14,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_665,meanList,12.22216572,11,15,14,28,46,58,16,49,100,91,76,4,78,32,80,78,35,76,10,10,61,12,16,79,,,,,,,,,,,,,,,,,,,,,,,,,,
List_666,sumList,-15.00356975,53,54,5,88,18,9,64,68,10,27,34,15,25,80,15,47,18,47,11,42,50,10,34,21,39,28,9,6,11,10,25,31,16,53,15,8,30,47,92,71,66,8,10,14,61,89,35,68,,
List_667,stdList,13.24163724,52,100,13,23,91,49,84,28,38,21,53,36,39,48,9,63,84,1,21,39,40,21,23,39,78,34,75,54,46,20,47,56,46,28,74,45,37,28,14,,,,,,,,,,,
List_668,sumList,-800.7241171,40,53,71,53,100,41,32,92,89,86,88,17,24,66,61,19,92,88,17,16,91,30,72,45,5,23,44,69,66,41,88,94,12,34,23,55,99,87,67,89,1,71,68,65,39,,,,,
List_669,meanList,-90.79262477,60,36,80,96,97,15,24,58,12,28,83,24,13,82,59,40,91,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_670,sumList,32.20163454,19,88,13,84,71,89,82,30,74,45,81,58,77,82,83,22,42,98,41,75,82,71,79,53,29,77,71,62,46,4,12,88,22,99,83,5,11,46,17,,,,,,,,,,,
List_671,sumList,-7.106417117,85,48,63,1,86,4,84,48,73,63,40,96,83,22,26,43,85,41,24,72,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_672,stdList,-134.2768453,73,77,33,87,42,36,11,22,29,89,22,46,55,37,65,98,33,65,2,71,75,47,24,72,91,64,3,35,83,99,,,,,,,,,,,,,,,,,,,,
List_673,sumList,-0.023010085,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_674,meanList,63.5686075,94,25,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_675,meanList,-30.44091747,49,14,62,5,11,7,23,22,18,91,70,1,10,67,93,1,61,78,40,65,39,82,78,60,54,93,60,9,3,35,45,26,99,83,1,74,42,43,78,91,70,44,13,71,,,,,,
List_676,stdList,12.83361198,53,67,37,52,66,43,9,88,53,47,46,33,71,68,33,6,99,49,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_677,meanList,21.47548017,15,38,90,82,96,23,32,87,58,80,54,88,1,13,58,28,95,60,87,48,34,73,53,40,26,53,76,23,82,25,8,16,70,49,62,4,72,100,48,25,4,72,55,87,,,,,,
List_678,meanList,28.72898868,96,72,13,56,86,85,85,16,32,11,40,75,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_679,stdList,22.33611428,29,19,4,37,38,70,77,83,94,70,81,84,74,96,76,29,17,3,72,8,8,32,4,92,68,36,78,30,89,19,9,62,34,78,,,,,,,,,,,,,,,,
List_680,stdList,47.95456288,36,42,57,41,75,41,63,67,88,92,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_681,meanList,64.85354032,71,93,20,14,1,11,70,83,31,38,58,21,32,73,96,2,49,55,78,51,46,88,6,67,34,24,83,27,43,29,94,20,30,53,9,14,99,29,21,56,51,42,94,85,27,47,69,43,99,67
List_682,sumList,-26.11532566,100,86,49,89,30,90,78,40,11,76,28,2,70,44,32,62,72,84,49,58,71,32,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_683,meanList,-30.7726308,18,83,2,83,82,37,93,6,91,62,97,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_684,sumList,-474.3310811,82,58,84,66,92,54,62,40,26,41,85,74,59,41,72,42,100,59,44,91,73,56,35,9,12,79,12,19,34,69,61,41,62,2,93,88,24,,,,,,,,,,,,,
List_685,sumList,4816.660195,92,27,91,61,25,56,70,91,71,94,69,43,96,55,7,93,18,14,2,5,22,41,35,44,12,49,75,81,46,61,74,96,51,71,54,52,59,89,44,26,80,17,,,,,,,,
List_686,meanList,-8.656471872,98,7,63,48,82,36,75,87,49,66,6,85,91,40,98,41,41,45,53,47,96,29,21,27,66,84,77,57,78,74,95,78,67,100,99,20,17,20,26,70,44,68,91,,,,,,,
List_687,meanList,-146.197332,80,18,29,90,9,51,31,62,28,1,23,36,4,97,55,17,74,3,4,53,52,26,82,90,84,88,81,30,9,48,43,73,63,36,4,94,92,76,,,,,,,,,,,,
List_688,stdList,32.28783837,33,27,77,88,3,73,68,21,13,43,56,21,100,27,86,62,86,75,26,13,33,78,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_689,sumList,-841.8575529,53,37,73,63,60,79,65,57,32,56,59,23,45,20,20,65,49,74,37,87,1,14,64,12,22,95,,,,,,,,,,,,,,,,,,,,,,,,
List_690,sumList,421.9104718,80,4,7,53,95,98,37,56,74,19,43,95,92,50,80,20,55,51,3,61,62,72,41,88,30,11,3,25,80,88,9,69,85,11,29,13,,,,,,,,,,,,,,
List_691,sumList,485.254882,83,61,18,24,51,76,54,97,49,31,60,70,12,1,25,11,3,97,22,47,36,69,5,91,24,58,11,57,33,83,61,38,34,74,86,66,80,55,,,,,,,,,,,,
List_692,sumList,-30.58238319,27,9,86,69,39,74,49,92,2,95,51,84,62,30,54,40,100,97,54,20,8,17,41,96,21,14,21,46,,,,,,,,,,,,,,,,,,,,,,
List_693,stdList,117.9984147,54,23,8,82,57,39,24,93,83,88,46,46,23,79,5,99,78,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_694,stdList,-2.461908668,51,39,66,33,25,72,77,10,28,97,47,60,79,11,96,70,85,98,65,82,51,77,4,68,49,65,20,92,40,75,55,28,77,86,30,3,59,4,38,63,12,14,73,73,48,97,,,,
List_695,stdList,56.51087926,36,95,68,45,95,80,40,36,45,42,53,22,27,84,87,88,58,9,17,29,81,87,92,46,4,56,20,19,,,,,,,,,,,,,,,,,,,,,,
List_696,stdList,432.2728544,57,14,58,80,14,8,64,43,37,71,76,90,44,36,18,53,73,41,16,92,88,48,40,77,94,14,55,16,,,,,,,,,,,,,,,,,,,,,,
List_697,stdList,-36.66657425,57,55,43,44,80,3,59,81,28,56,100,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_698,sumList,566.4588348,97,54,25,52,42,1,48,6,59,10,43,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_699,stdList,62.46459231,50,11,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_700,meanList,-88.98061228,12,13,92,19,3,48,9,64,54,84,44,31,39,34,75,60,50,4,28,27,81,22,82,47,16,55,50,31,100,79,,,,,,,,,,,,,,,,,,,,
List_701,meanList,55.61537062,60,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_702,meanList,8.966882338,20,4,53,96,5,87,16,83,95,50,39,49,81,8,5,84,17,22,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_703,stdList,106.6448908,62,90,2,25,86,54,53,3,47,98,18,4,70,60,55,2,38,51,3,75,28,86,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_704,sumList,1671.906177,67,95,92,36,86,30,91,78,3,12,70,91,56,87,97,100,46,7,92,32,97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_705,sumList,3.786773279,69,56,85,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_706,stdList,-64.40568336,34,80,55,86,62,76,77,8,90,70,4,65,79,13,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_707,sumList,-321.0309103,77,71,22,70,26,54,74,84,24,61,65,27,81,46,52,40,27,32,62,30,44,94,72,23,99,5,76,100,53,17,80,60,93,23,,,,,,,,,,,,,,,,
List_708,meanList,22.56811235,1,27,13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_709,meanList,10.50191018,70,67,49,41,52,16,36,31,35,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_710,stdList,1.11952536,20,32,74,70,68,41,46,31,65,98,53,14,9,41,24,84,28,19,58,57,36,88,98,5,81,39,14,25,10,99,73,79,50,97,42,25,49,1,11,15,67,32,1,1,96,64,23,,,
List_711,stdList,23.62829662,98,56,81,32,45,83,29,4,57,94,17,2,44,96,49,77,62,10,38,88,2,41,82,28,5,87,19,28,76,14,73,62,78,68,83,52,91,31,35,21,82,4,70,83,73,,,,,
List_712,stdList,-1.186889642,48,35,38,49,84,30,66,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_713,meanList,37.38637005,97,40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_714,stdList,45.96471825,27,66,34,85,20,80,57,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_715,sumList,-26.23889985,43,42,73,31,52,5,17,35,69,45,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_716,sumList,28.32157071,49,15,100,46,60,75,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_717,stdList,-75.01620145,69,69,54,46,67,88,15,45,39,69,10,36,47,83,86,55,21,1,64,35,35,81,92,46,28,36,74,63,88,26,46,37,36,75,23,36,81,90,40,21,,,,,,,,,,
List_718,sumList,1085.385217,76,43,35,59,25,27,57,97,26,92,75,44,91,50,34,31,55,28,87,21,35,41,11,98,7,73,41,36,84,43,42,64,64,65,98,57,100,32,4,59,66,96,9,99,25,47,39,,,
List_719,meanList,-685.8770919,34,64,79,42,48,39,69,14,33,59,76,80,67,50,14,22,91,70,77,62,61,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_720,meanList,18.7551306,83,40,74,45,70,13,34,36,99,92,80,3,78,92,29,30,49,70,38,97,87,51,99,41,74,42,90,1,80,21,58,68,49,31,,,,,,,,,,,,,,,,
List_721,sumList,-1418.991782,57,73,79,79,28,83,39,41,44,12,93,17,29,43,45,32,97,58,37,62,45,71,8,24,89,50,66,55,85,54,64,60,81,31,58,,,,,,,,,,,,,,,
List_722,stdList,-2535.366968,19,45,67,2,93,53,22,91,65,68,7,45,58,44,92,47,17,60,96,92,92,69,13,62,36,82,23,21,68,8,61,95,11,,,,,,,,,,,,,,,,,
List_723,stdList,7.100160289,15,63,31,33,56,15,16,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_724,sumList,39.79682564,15,1,22,50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_725,stdList,301.0878947,77,54,87,13,54,10,91,63,31,26,18,85,35,75,92,27,15,41,7,71,50,25,75,94,16,78,73,80,90,18,9,66,11,70,,,,,,,,,,,,,,,,
List_726,stdList,-11.12496624,93,94,74,1,19,41,65,56,70,50,31,84,30,64,90,44,12,8,65,27,99,55,20,59,66,14,63,9,90,67,64,77,27,81,45,63,21,61,84,76,90,72,67,,,,,,,
List_727,stdList,644.2131281,97,25,70,98,17,76,44,87,16,23,45,83,7,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_728,meanList,16.06918475,36,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_729,sumList,34.0544737,85,38,19,23,14,48,7,67,6,51,21,22,18,29,93,21,56,84,1,4,50,92,45,64,100,61,43,24,26,27,53,21,74,45,13,39,55,,,,,,,,,,,,,
List_730,sumList,50.73952357,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_731,stdList,49.15509882,33,95,63,93,32,52,62,56,57,87,12,47,2,17,10,22,19,82,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_732,meanList,35.52027934,44,40,48,4,28,16,88,56,76,6,77,56,83,31,12,74,32,60,62,77,82,30,7,85,24,80,15,87,54,40,78,77,27,95,33,65,75,43,3,23,3,32,82,67,57,,,,,
List_733,meanList,722.2467077,54,19,69,76,65,63,86,58,21,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_734,meanList,8.538466496,45,45,26,16,93,86,16,21,84,67,33,92,15,45,72,90,27,58,92,20,14,44,31,66,77,50,74,72,70,89,87,51,67,34,11,42,14,30,72,26,73,43,48,61,50,90,98,88,,
List_735,sumList,509.9725694,36,94,91,65,58,68,18,53,74,25,86,19,15,59,37,73,6,58,57,47,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_736,meanList,966.9895103,73,80,99,35,4,62,45,11,27,1,90,37,41,52,37,94,63,27,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_737,stdList,-1131.640756,87,9,31,79,54,27,19,100,67,60,50,68,46,83,46,29,90,15,7,15,6,15,37,73,86,20,17,20,25,,,,,,,,,,,,,,,,,,,,,
List_738,meanList,29.38023905,45,39,11,61,94,22,8,56,24,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_739,meanList,31.08195881,75,21,90,11,48,60,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_740,sumList,-35.88614683,38,15,45,23,60,42,35,59,59,45,69,9,8,9,79,99,14,14,6,89,22,12,19,35,89,21,17,31,98,41,33,2,17,60,90,85,17,64,98,78,37,53,59,96,53,71,59,,,
List_741,meanList,-759.2502368,19,65,98,16,48,100,84,78,2,93,34,93,83,9,59,74,94,98,13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_742,stdList,47.84931347,56,60,17,59,53,88,25,64,11,1,4,4,86,98,83,63,100,79,44,55,51,7,55,52,54,4,88,78,33,58,97,83,40,95,49,45,45,42,49,92,12,34,77,13,86,,,,,
List_743,sumList,104.2047765,49,37,45,7,18,79,52,40,56,22,45,81,88,89,89,85,55,36,47,75,70,60,29,68,80,34,85,61,20,5,72,89,,,,,,,,,,,,,,,,,,
List_744,stdList,41.01878356,5,16,64,63,17,24,73,60,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_745,sumList,10.73255009,41,1,49,51,37,99,70,12,43,88,74,76,1,13,15,18,74,55,8,94,31,18,100,39,98,27,66,78,93,49,38,59,65,29,60,84,,,,,,,,,,,,,,
List_746,sumList,-20.88353812,64,84,22,87,72,72,88,77,32,58,22,74,46,63,48,45,72,67,11,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_747,stdList,51.31574909,22,89,50,90,10,74,100,8,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_748,sumList,48.19036757,84,44,29,33,20,67,53,21,39,55,85,90,7,60,41,25,85,83,26,1,61,30,93,74,74,99,60,12,71,69,28,100,84,,,,,,,,,,,,,,,,,
List_749,meanList,-376.6228115,89,56,16,72,70,63,71,99,48,49,72,24,91,41,30,18,64,15,35,83,84,89,28,48,84,13,37,67,99,10,54,5,68,10,,,,,,,,,,,,,,,,
List_750,meanList,8.120808233,57,79,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_751,stdList,17.74592917,52,5,20,28,36,49,3,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_752,stdList,-1227.763656,22,82,43,12,100,24,53,15,73,20,29,11,56,18,32,11,79,93,6,42,91,79,48,85,62,4,50,32,18,86,,,,,,,,,,,,,,,,,,,,
List_753,sumList,16.75661751,89,66,76,34,44,33,8,39,24,10,70,58,79,85,67,28,91,49,37,42,57,61,72,10,92,66,25,54,92,53,64,99,64,60,42,92,68,46,5,4,21,43,,,,,,,,
List_754,stdList,723.371839,99,33,78,10,50,37,23,8,51,95,36,80,15,58,84,42,74,58,79,57,41,76,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_755,meanList,44.50490629,40,4,74,9,80,28,8,55,52,12,53,84,6,54,40,75,42,46,48,56,4,51,71,30,97,20,48,25,16,13,8,75,32,25,82,16,93,58,73,95,46,79,1,53,74,,,,,
List_756,meanList,-15.00185067,53,99,10,66,61,94,30,95,63,71,29,14,17,28,34,13,39,40,83,94,31,73,41,78,,,,,,,,,,,,,,,,,,,,,,,,,,
List_757,sumList,17.15127587,1,81,7,20,38,63,13,29,29,46,84,21,74,99,22,69,3,23,30,74,71,38,84,76,18,12,21,51,29,78,14,95,71,,,,,,,,,,,,,,,,,
List_758,meanList,7.470847373,42,20,41,26,68,96,74,17,30,40,26,99,72,56,96,22,59,60,62,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_759,stdList,240.7397943,97,46,38,98,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_760,sumList,553.0233402,49,6,45,50,82,44,89,1,44,77,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_761,stdList,18.72520172,75,20,41,28,34,66,6,27,89,29,8,86,78,65,59,41,5,58,89,16,15,39,77,28,81,15,37,13,49,45,27,49,97,64,86,58,7,26,37,43,70,93,39,54,55,78,37,82,,
List_762,sumList,62.3213892,92,18,68,56,73,24,55,2,17,82,88,38,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_763,sumList,-27.88026157,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_764,stdList,-2.732695286,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_765,stdList,-97.98458919,10,60,13,91,62,71,60,53,64,71,75,81,82,30,91,21,19,44,65,93,15,94,37,34,50,,,,,,,,,,,,,,,,,,,,,,,,,
List_766,sumList,-14.43407188,76,89,70,62,27,84,55,82,64,40,8,22,91,68,37,82,79,46,87,35,14,89,87,74,39,21,15,14,,,,,,,,,,,,,,,,,,,,,,
